종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"0115C0","RISE 미국고배당다우존스TOP10","11030","-75","-0.68","11069.04","11055","11055","10960","43233","475713961","14890500000","0","1350000","Dow Jones U.S. High Dividend 10 Index","3887.10","0.00","0.00"
"354240","RISE 미국고정배당우선증권","11745","-80","-0.68","11776.28","11770","11820","11675","6343","74560198","14681250000","0","1250000","ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR)","78.66","0.00","0.00"
"368590","RISE 미국나스닥100","27475","-415","-1.49","27766.75","27595","27595","27430","414517","11393968989","1285830000000","0","46800000","NASDAQ 100","25529.26","0.00","0.00"
"437350","RISE 미국단기투자등급회사채액티브","12885","-25","-0.19","12900.45","12905","12920","12880","35554","458457615","28991250000","0","2250000","Bloomberg US Corporate 1-5 Years Total Return Index","267.06","0.00","0.00"
"455960","RISE 미국달러SOFR금리액티브(합성)","12625","60","0.48","12633.26","12620","12630","12560","2129","26847104","54918750000","0","4350000","KAP SOFR 지수","122.85","0.00","0.00"
"469530","RISE 미국달러선물인버스","8820","-20","-0.23","8835.76","8810","8835","8805","86","757787","5644800000","0","640000","미국달러선물지수","1641.13","0.00","0.00"
"469060","RISE 미국반도체NYSE","24045","-185","-0.76","24303.87","24230","24230","24045","12207","294506122","26449500000","0","1100000","NYSE Semicondoctor Index(Price Return)","1750.16","0.00","0.00"
"469050","RISE 미국반도체NYSE(H)","20890","-95","-0.45","21046.97","20995","20995","20825","40048","836020335","20890000000","0","1000000","NYSE Semicondoctor Index(Price Return)","1750.16","0.00","0.00"
"491630","RISE 미국반도체인버스(합성 H)","10320","-20","-0.19","10180.62","10365","10370","10295","1403","14500627","4644000000","0","450000","NYSE Semicondoctor Index(Price Return)","1750.16","0.00","0.00"
"490600","RISE 미국배당100데일리고정커버드콜","9140","-70","-0.76","9188.92","9200","9200","9090","178251","1632215127","114250000000","0","12500000","KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)","2244.88","0.00","0.00"
"0018Z0","RISE 미국양자컴퓨팅","17110","-90","-0.52","17390.26","17200","17250","17090","13678","234235333","17110000000","0","1000000","Solactive US Quantum Computing Technology Index PR","6550.15","0.00","0.00"
"0013P0","RISE 미국은행TOP10","12345","-130","-1.04","12429.34","12445","12445","12295","29005","357938346","17900250000","0","1450000","KEDI 미국 은행 TOP10 지수","2570.21","0.00","0.00"
"267440","RISE 미국장기국채선물(H)","8405","-70","-0.83","8432.79","8430","8430","8400","2838","23855639","6724000000","0","800000","S&P U.S. Treasury Bond Futures Excess Return Index","209.61","0.00","0.00"
"267490","RISE 미국장기국채선물레버리지(합성 H)","5575","-100","-1.76","5609.72","5615","5615","5575","2053","11464685","5296250000","0","950000","S&P U.S. Treasury Bond Futures Excess Return Index","209.61","0.00","0.00"
"267450","RISE 미국장기국채선물인버스(H)","10730","70","0.66","10718.69","10715","10730","10715","15","160935","5365000000","0","500000","S&P U.S. Treasury Bond Futures Excess Return Index","209.61","0.00","0.00"
"0036Z0","RISE 미국천연가스밸류체인","11205","230","2.10","11148.99","11205","11210","11100","6626","74152974","11205000000","0","1000000","Solactive US Natural Gas Value Chain Index PR","1604.60","0.00","0.00"
"491620","RISE 미국테크100데일리고정커버드콜","11170","-30","-0.27","11156.70","11155","11170","11075","693667","7707287382","299914500000","0","26850000","KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR)","4136.27","0.00","0.00"
"0036R0","RISE 미국휴머노이드로봇","16975","-270","-1.57","17041.07","17025","17195","16955","292603","4980221666","111186250000","0","6550000","KEDI 미국 휴머노이드 로봇 지수(시장가격)","6542.64","0.00","0.00"
"0000Z0","RISE 바이오TOP10액티브","15070","35","0.23","15066.13","15005","15290","14835","338556","5106637863","42196000000","0","2800000","KRX 바이오 TOP 10 지수","2863.09","-59.98","-2.05"
"446700","RISE 배터리 리사이클링","11780","545","4.85","11786.05","11275","11800","11275","32064","371682792","16020800000","0","1360000","iSelect 배터리 리사이클링 지수","3111.94","135.55","4.55"
"475350","RISE 버크셔포트폴리오TOP10","14125","-130","-0.91","14232.31","14195","14205","14100","38655","545814753","73450000000","0","5200000","Solactive Berkshire Portfolio Top10 Index(PR)","2863.34","0.00","0.00"
"388420","RISE 비메모리반도체액티브","17435","-135","-0.77","17448.13","17515","17570","17225","239811","4172313926","209568700000","0","12020000","iSelect 비메모리반도체 지수(시장가격지수)","4711.84","4.62","0.10"
"448630","RISE 삼성그룹Top3채권혼합","12765","80","0.63","12736.02","12655","12785","12615","400371","5072816941","99567000000","0","7800000","Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index","2262.84","16.92","0.75"
"367770","RISE 수소경제테마","22950","1075","4.91","22917.59","22010","22950","22010","355040","8041646835","139995000000","0","6100000","FnGuide 수소 경제 테마 지수","2895.72","143.85","5.23"
"140570","RISE 수출주","20790","550","2.72","20816.45","20375","20810","20375","2332","47857497","8316000000","0","400000","MKF 수출주 지수","20720.91","535.53","2.65"
"0093B0","RISE 엔비디아고정테크100","11385","-205","-1.77","11599.51","11555","11555","11385","33563","382680860","11385000000","0","1000000","KEDI 엔비디아고정테크100 지수(PR)","8100.45","0.00","0.00"
"140580","RISE 우량업종대표주","20570","380","1.88","20518.16","20190","20570","20190","320","6527882","12342000000","0","600000","MKF 우량업종대표주 지수","20482.76","309.31","1.53"
"379790","RISE 유로스탁스50(H)","16240","-155","-0.95","16414.00","16305","16420","16100","11921","193434176","11368000000","0","700000","EURO STOXX 50 Index","6029.45","0.00","0.00"
"498610","RISE 인도디지털성장","10285","35","0.34","10257.19","10265","10375","10190","3469","35501124","6171000000","0","600000","MarketVector Digital India Index(INR)(Price Return)			","3954.77","0.00","0.00"
"488480","RISE 일본섹터TOP4Plus","12985","30","0.23","12978.21","12955","12995","12825","3417","43965134","8440250000","0","650000","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","2886.61","0.00","0.00"
"385540","RISE 종합채권(A-이상)액티브","106365","-345","-0.32","106374.51","106560","106650","106365","10460","1113493999","1685991615000","0","15851000","KIS 종합채권 지수(A-이상)(총수익지수)","124.40","0.00","0.00"
"183710","RISE 주식혼합","67255","760","1.14","66993.50","66275","67255","66275","201","13432605","13451000000","0","200000","주식국채혼합(주식형)지수","2732.77","26.60","0.98"
"310080","RISE 중국MSCI China(H)","10915","-45","-0.41","10940.79","10960","10960","10850","8980","97984517","13643750000","0","1250000","MSCI China Index(USD, Price Return)","86.24","0.00","0.00"
"463300","RISE 중국본토CSI300","13980","65","0.47","14040.44","13915","14060","13910","4130","57658785","39144000000","0","2800000","CSI 300 Index","0.00","-4731.87","-100.00"
"174360","RISE 중국본토대형주CSI100","24855","105","0.42","24902.81","24750","25010","24650","29742","736641695","72079500000","0","2900000","CSI A100","4634.94","0.00","0.00"
"136340","RISE 중기우량회사채","105915","-135","-0.13","105932.87","106050","106050","105915","4778","506311224","122755485000","0","1159000","KOBI 크레딧 지수(총수익)","16114.21","-15.28","-0.09"
"281990","RISE 중소형고배당","16465","10","0.06","16502.12","16530","16570","16410","3149","51840090","10702250000","0","650000","FnGuide 중소형고배당포커스 지수","15867.46","-3.77","-0.02"
"272570","RISE 중장기국공채액티브","108665","-190","-0.17","108606.66","108770","108825","108665","74","8051685","24449625000","0","225000","KIS 종합채권국공채4~5Y지수","149.79","0.00","0.00"
"250730","RISE 차이나HSCEI(H)","10680","-145","-1.34","10739.97","10825","10940","10610","9959","106359200","20292000000","0","1900000","Hang Seng China H","9139.37","-81.44","-0.88"
"291680","RISE 차이나H선물인버스(H)","7385","20","0.27","7437.32","7270","7405","7270","142","1048910","3692500000","0","500000","Hang Seng China Enterprises Futures Index(Price Return)","11524.53","-88.22","-0.76"
"0094L0","RISE 차이나테크TOP10위클리타겟커버드콜","10295","-40","-0.39","10345.97","10340","10340","10180","36366","372556589","15442500000","0","1500000","Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index","1207.94","0.00","0.00"
"371150","RISE 차이나항셍테크","9100","-100","-1.09","9121.31","9475","9475","9050","7622","69500551","22295000000","0","2450000","Hang Seng TECH Index","5749.73","-72.45","-1.24"
"183700","RISE 채권혼합","79440","395","0.50","79084.77","78960","79540","78565","7788","617094082","19065600000","0","240000","주식국채혼합(채권형)지수","2057.47","6.52","0.32"
"498860","RISE 코리아금융고배당","15300","-80","-0.52","15292.89","15380","15585","15250","72884","1121250506","35190000000","0","2300000","iSelect 코리아 금융 고배당 지수","2321.43","-19.98","-0.85"
"495050","RISE 코리아밸류업","21070","430","2.08","21060.95","20660","21110","20600","2351558","49226081617","348708500000","0","16550000","코리아 밸류업 지수","2135.98","43.53","2.08"
"0094M0","RISE 코리아밸류업위클리고정커버드콜","14645","300","2.09","14633.82","14445","14645","14430","34563","503373250","19038500000","0","1300000","코리아 밸류업 위클리 커버드콜 30% 지수","2444.37","42.59","1.77"
"270810","RISE 코스닥150","16025","130","0.82","16069.10","15790","16040","15725","62819","1002457165","139097000000","0","8680000","코스닥 150","1621.65","15.80","0.98"
"278240","RISE 코스닥150선물레버리지","13995","200","1.45","14094.22","13585","14045","13530","66462","926943595","112659750000","0","8050000","F-코스닥150 지수","1875.60","14.47","0.78"
"275750","RISE 코스닥150선물인버스","2815","-30","-1.05","2810.11","2865","2865","2815","1911","5409470","2111250000","0","750000","F-코스닥150 지수","1875.60","14.47","0.78"
"302450","RISE 코스피","51015","750","1.49","51016.74","50400","51100","50170","17228","869875523","267828750000","0","5250000","코스피","4904.66","63.92","1.32"
"0047P0","RISE 테슬라고정테크100","14200","-215","-1.49","14345.10","14295","14295","14185","36433","517977287","19880000000","0","1400000","KEDI 테슬라고정테크100 지수(PR)","7673.93","0.00","0.00"
"0013R0","RISE 테슬라미국채타겟커버드콜혼합(합성)","9890","-140","-1.40","9953.18","10030","10030","9890","112297","1112353944","37582000000","0","3800000","KEDI 테슬라미국30년국채15%타겟프리미엄 혼합지수(TR)","2837.43","0.00","0.00"
"449580","RISE 테슬라애플아마존채권혼합","16435","-95","-0.57","16472.74","16530","16530","16300","33336","546918399","18078500000","0","1100000","iSelect 테슬라 애플 아마존 채권혼합지수(Price Return)","4274.91","-7.90","-0.18"
"334690","RISE 팔라듐선물(H)","8760","190","2.22","8676.64","8775","8880","8710","57124","501279549","8322000000","0","950000","S&P GSCI Palladium Excess Return Index","1048.85","0.00","0.00"
"334700","RISE 팔라듐선물인버스(H)","2700","-50","-1.82","2724.94","2680","2700","2650","3709","9880597","1485000000","0","550000","S&P GSCI Palladium Excess Return Index","1048.85","0.00","0.00"
"0047R0","RISE 팔란티어고정테크100","14065","-285","-1.99","14212.74","14275","14275","14065","66828","943171832","38678750000","0","2750000","KEDI 팔란티어고정테크100 지수(PR)","4819.32","0.00","0.00"
"253280","RISE 헬스케어","17470","-190","-1.08","17464.03","17565","17565","17380","9649","168277485","10482000000","0","600000","FnGuide 헬스케어 지수","4437.47","-59.57","-1.32"
"253290","RISE 헬스케어채권혼합","12935","-95","-0.73","12916.26","13030","13045","12890","35233","455911933","18109000000","0","1400000","FnGuide 헬스케어 채권혼합 지수","2278.37","-10.24","-0.45"
"411540","SOL 200 Top10","15290","545","3.70","15274.53","14745","15290","14745","58327","876299020","45870000000","0","3000000","코스피 200 Top 10 지수","2325.29","85.77","3.83"
"295040","SOL 200TR","26770","410","1.56","26750.89","26385","26860","26285","151042","4030598952","297147000000","0","11100000","코스피 200 TR","939.69","12.27","1.32"
"488980","SOL 26-12 회사채(AA-이상)액티브","51240","0","0.00","51246.64","51240","51250","51240","1079","55291755","207522000000","0","4050000","KAP 26-12 크레딧 채권지수(AA-이상, 총수익)","108.36","0.00","0.00"
"0092C0","SOL 27-12 회사채(AA-이상)액티브","49755","-15","-0.03","49760.94","49750","49770","49750","114","5671735","190362630000","0","3826000","KAP 27-12 크레딧 채권지수(AA-이상, 총수익)","103.22","0.00","0.00"
"455860","SOL 2차전지소부장Fn","5270","245","4.88","5270.18","5000","5280","5000","1103202","5673844748","151776000000","0","28800000","FnGuide 2차전지 소부장 지수(PR)","3257.31","140.50","4.51"
"455850","SOL AI반도체소부장","18760","-65","-0.35","18773.66","18680","18822","18580","1507289","28207257386","531846000000","0","28350000","FnGuide AI 반도체 소부장 지수","3199.85","-5.75","-0.18"
"497880","SOL CD금리&머니마켓액티브","50115","5","0.01","50105.45","50105","50115","50100","101676","5095134333","141524760000","0","2824000","KAP CD&단기자금시장지수(PR)","118.90","0.00","0.00"
"363510","SOL KIS단기통안채","110550","20","0.02","110549.76","110545","110550","110540","12","1326555","35707650000","0","323000","KIS 단기통안채 Index(총수익)","12618.42","0.14","0.00"
"292500","SOL KRX300","33460","495","1.50","33387.23","32875","33460","32870","46476","1532546720","16730000000","0","500000","KRX 300","3195.19","39.97","1.27"
"404650","SOL KRX기후변화솔루션","19145","560","3.01","19165.89","18725","19145","18690","583","11022040","11487000000","0","600000","KRX 기후변화 솔루션지수","3678.20","99.99","2.79"
"490480","SOL K방산","35125","960","2.81","35119.03","34670","35350","34310","197255","6905422931","110643750000","0","3150000","KEDI K방산 지수(PR)","7571.82","202.30","2.75"
